File,Type,Name,JavadocPresent
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/IMAUsageReview/Assessment/AssessmentFactory.java",Class,AssessmentFactory,false
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/IMAUsageReview/Assessment/actions/Previous.java",Class,Previous,false
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/IMAUsageReview/Assessment/actions/Previous.java",Method,execute,false
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/IMAUsageReview/Assessment/actions/Next.java",Class,Next,false
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/IMAUsageReview/Assessment/actions/Next.java",Method,execute,false
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/IMAUsageReview/Assessment/actions/Submit.java",Class,Submit,false
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/IMAUsageReview/Assessment/actions/Submit.java",Method,execute,false
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/IMAUsageReview/Assessment/actions/Return.java",Class,Return,false
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/IMAUsageReview/Assessment/actions/Return.java",Method,execute,false
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/IMAUsageReview/Assessment/AssessmentBizlet.java",Class,AssessmentBizlet,false
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/IMAUsageReview/Assessment/AssessmentBizlet.java",Method,getDynamicDomainValues,false
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/IMAUsageReview/Assessment/AssessmentBizlet.java",Method,preExecute,false
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/IMAUsageReview/Claim/ClaimBizlet.java",Class,ClaimBizlet,false
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/IMAUsageReview/Claim/ClaimBizlet.java",Method,getVariantDomainValues,false
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/IMAUsageReview/Claim/actions/CompleteReview.java",Class,CompleteReview,false
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/IMAUsageReview/Claim/actions/CompleteReview.java",Method,execute,false
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/IMAUsageReview/Claim/ClaimFactory.java",Class,ClaimFactory,false
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/IMAUsageReview/Claim/ClaimFactory.java",Method,crudInstance,false
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/admin/ControlPanel/ControlPanelExtension.java",Class,ControlPanelExtension,false
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/admin/ControlPanel/ControlPanelExtension.java",Method,addDocumentToCreate,true
"/Users/benpetito/workspace/ctp-claim-register/src/main/java/modules/admin/ControlPanel/ControlPanelExtension.java",Method,trapException,false
