File,Type,Name,JavadocPresent
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/JobSearch/models/JobListModel.java",Class,JobListModel,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/JobSearch/models/JobListModel.java",Method,postConstruct,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/JobSearch/models/JobListModel.java",Method,fetch,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/JobSearch/models/JobListModel.java",Method,applyFilters,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/JobSearch/actions/DownloadResults.java",Class,DownloadResults,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/JobSearch/actions/DownloadResults.java",Method,prepare,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/JobSearch/actions/DownloadResults.java",Method,download,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/JobSearch/actions/Search.java",Class,Search,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/JobSearch/actions/Search.java",Method,execute,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/JobSearch/actions/ResetFilter.java",Class,ResetFilter,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/JobSearch/actions/ResetFilter.java",Method,execute,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/JobSearch/JobSearchBizlet.java",Class,JobSearchBizlet,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/JobSearch/JobSearchBizlet.java",Method,newInstance,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/JobSearch/JobSearchBizlet.java",Method,preRerender,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/JobSearch/JobSearchExtension.java",Class,JobSearchExtension,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/JobSearch/JobSearchExtension.java",Method,generateCSVDataDownload,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Contractor/ContractorExtension.java",Class,ContractorExtension,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Contractor/ContractorExtension.java",Method,toString,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Contractor/ContractorFactory.java",Class,ContractorFactory,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Contractor/ContractorBizlet.java",Class,ContractorBizlet,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Contractor/ContractorBizlet.java",Method,getConstantDomainValues,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Contractor/actions/SearchByAbn.java",Class,SearchByAbn,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Contractor/actions/SearchByAbn.java",Method,execute,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Contractor/actions/ABRResultSelected.java",Class,ABRResultSelected,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Contractor/actions/ABRResultSelected.java",Method,execute,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Contractor/actions/ABRNameSearch.java",Class,ABRNameSearch,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Contractor/actions/ABRNameSearch.java",Method,execute,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/MetabaseReportDashboard/MetabaseReportDashboardExtension.java",Class,MetabaseReportDashboardExtension,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/MetabaseReportDashboard/MetabaseReportDashboardExtension.java",Method,populateReports,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/MetabaseReportDashboard/models/MetabaseReportsModel.java",Class,MetabaseReportsModel,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/MetabaseReportDashboard/models/MetabaseReportsModel.java",Method,getDescription,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/MetabaseReportDashboard/models/MetabaseReportsModel.java",Method,getColumns,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/MetabaseReportDashboard/MetabaseReportDashboardBizlet.java",Class,MetabaseReportDashboardBizlet,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/MetabaseReportDashboard/MetabaseReportDashboardBizlet.java",Method,newInstance,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Variation/VariationBizlet.java",Class,VariationBizlet,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Variation/VariationBizlet.java",Method,preExecute,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Variation/actions/SaveNewVariation.java",Class,SaveNewVariation,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Variation/actions/SaveNewVariation.java",Method,execute,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Variation/VariationFactory.java",Class,VariationFactory,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/AbstractAuditable/AbstractAuditableBizlet.java",Class,AbstractAuditableBizlet,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/AbstractAuditable/AbstractAuditableBizlet.java",Method,newInstance,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/AbstractAuditable/AbstractAuditableBizlet.java",Method,preSave,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/TenderBizlet.java",Class,TenderBizlet,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/TenderBizlet.java",Method,newInstance,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/TenderBizlet.java",Method,preSave,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/TenderBizlet.java",Method,preExecute,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/TenderBizlet.java",Method,preRerender,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/TenderExtension.java",Class,TenderExtension,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/TenderExtension.java",Method,toString,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/TenderExtension.java",Method,sortAssignedJobs,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/TenderExtension.java",Method,updateTotals,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/TenderExtension.java",Method,isShowMutateActions,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/TenderExtension.java",Method,isShowExitActions,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/TenderExtension.java",Method,isShowMissingInfoReport,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/actions/AssignJob.java",Class,AssignJob,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/actions/AssignJob.java",Method,execute,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/actions/ToggleTenderedAmounts.java",Class,ToggleTenderedAmounts,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/actions/ToggleTenderedAmounts.java",Method,execute,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/actions/DownloadJobReport.java",Class,DownloadJobReport,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/actions/DownloadJobReport.java",Method,prepare,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/actions/DownloadJobReport.java",Method,download,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/actions/MissingJobInfoReportGenerator.java",Class,MissingJobInfoReportGenerator,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/actions/MissingJobInfoReportGenerator.java",Method,createReport,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/actions/MissingJobInfoReportGenerator.java",Method,getValue,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/actions/MissingJobInfoReportGenerator.java",Method,setValue,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/actions/MissingJobInfoReportGenerator.java",Method,getBinding,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/actions/MissingJobInfoReportGenerator.java",Method,showHighlight,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Tender/TenderFactory.java",Class,TenderFactory,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Attachment/AttachmentBizlet.java",Class,AttachmentBizlet,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Attachment/AttachmentBizlet.java",Method,newInstance,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Attachment/AttachmentBizlet.java",Method,preExecute,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Attachment/AttachmentBizlet.java",Method,validate,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Attachment/AttachmentService.java",Class,AttachmentService,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Attachment/AttachmentService.java",Method,getAttachmentsForClient,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Attachment/AttachmentFactory.java",Class,AttachmentFactory,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Attachment/AttachmentFactory.java",Method,crudInstance,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Attachment/AttachmentExtension.java",Class,AttachmentExtension,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Attachment/AttachmentExtension.java",Method,refreshFileDisplay,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Attachment/AttachmentExtension.java",Method,putFileInContent,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/DisasterWasteManagementObserver.java",Class,DisasterWasteManagementObserver,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/DisasterWasteManagementObserver.java",Method,startup,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/DisasterWasteManagementObserver.java",Method,shutdown,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/DisasterWasteManagementObserver.java",Method,beforeRestore,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/DisasterWasteManagementObserver.java",Method,afterRestore,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/DisasterWasteManagementObserver.java",Method,login,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/DisasterWasteManagementObserver.java",Method,logout,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Favourites/models/FavouriteClientsModel.java",Class,FavouriteClientsModel,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Favourites/models/FavouriteClientsModel.java",Method,postConstruct,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Favourites/models/FavouriteJobsModel.java",Class,FavouriteJobsModel,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Favourites/models/FavouriteJobsModel.java",Method,postConstruct,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Favourites/FavouritesBizlet.java",Class,FavouritesBizlet,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Favourites/FavouritesService.java",Class,FavouritesService,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Favourites/FavouritesService.java",Method,isFavourited,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Favourites/FavouritesService.java",Method,isFavourited,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Favourites/FavouritesService.java",Method,addFavourite,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Favourites/FavouritesService.java",Method,addFavourite,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Favourites/FavouritesService.java",Method,removeFavourite,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Favourites/FavouritesService.java",Method,removeFavourite,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/GisaStatus/GisaStatusExtension.java",Class,GisaStatusExtension,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/GisaStatus/GisaStatusExtension.java",Method,toString,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/GisaStatus/GisaStatusService.java",Class,GisaStatusService,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/GisaStatus/GisaStatusService.java",Method,get,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/GisaStatus/GisaStatusService.java",Method,getAll,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Dashboard/DashboardBizlet.java",Class,DashboardBizlet,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Dashboard/DashboardBizlet.java",Method,preExecute,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Dashboard/DashboardBizlet.java",Method,preRerender,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Dashboard/DashboardExtension.java",Class,DashboardExtension,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Dashboard/DashboardExtension.java",Method,createDashboardHtml,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Dashboard/DashboardExtension.java",Method,populateReportData,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Dashboard/DashboardExtension.java",Method,queryTendersMissingInfo,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Dashboard/DashboardExtension.java",Method,getTenderIDs,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Dashboard/DashboardExtension.java",Method,isShowTendersMissingInfo,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Dashboard/models/DashboardJobListModel.java",Class,DashboardJobListModel,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Dashboard/models/DashboardJobListModel.java",Method,postConstruct,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Dashboard/actions/DownloadDashboard.java",Class,DownloadDashboard,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Dashboard/actions/DownloadDashboard.java",Method,prepare,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Dashboard/actions/DownloadDashboard.java",Method,download,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/System/SystemFactory.java",Class,SystemFactory,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/System/SystemFactory.java",Method,crudInstance,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/System/SystemExtension.java",Class,SystemExtension,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/System/SystemExtension.java",Method,encryptMetabaseSecretKey,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/System/SystemExtension.java",Method,getDecryptedMetabaseSecretKey,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/System/SystemBizlet.java",Class,SystemBizlet,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/System/SystemBizlet.java",Method,preSave,false
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/DisasterWasteManagementUtil.java",Class,DisasterWasteManagementUtil,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/DisasterWasteManagementUtil.java",Method,getCurrentProgram,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/DisasterWasteManagementUtil.java",Method,setCurrentProgram,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Issue/IssueService.java",Class,IssueService,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Issue/IssueService.java",Method,get,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Issue/IssueService.java",Method,getAll,true
"/Users/benpetito/workspace/grid/src/main/java/modules/disasterWasteManagement/Issue/IssueService.java",Method,countUnresolvedIssues,true
